2016/2/29,aarachminov,460433,BR,0.3,D,,,,VVS1,4.32,4.34,2.62,4.32-4.34x2.62,Excellent,GIA,3000,-19,2430,60.5,59,m,STK,0,n,,Excellent,Excellent,None,,,33,,41.2,,GIA 5216558362,,5216558362,,,,,,,,ISRAEL,1,M,729,83120,0.1,8312,91432,21.87,2493.6174,1662.4116,6982.08232,94258.11132,1683.978809,382.7224566,300,96624.81259,104936,3817.696,105823,887.2307692,97512.04335,0.207898147,105823
2016/2/29,aarachminov,384991,BR,0.3,E,,,,VS2,4.39,4.41,2.55,4.39-4.41x2.55,Very Good,GIA,2300,-27,1679,58.1,61,m,STK,0,n,,Very Good,Very Good,None,,,32,,40.8,,GIA 2176732439,,2176732439,,,,,,,,CHINA,1,G,503.7,57431,0.1,5743.1,63174.1,15.111,1722.95622,1148.63748,4824.207496,65126.8012,1163.530136,264.4386673,300,66854.77,72597,2653.492,73484,887.2307692,67742.00077,0.208906704,73484
2016/2/29,aarachminov,419062,BR,0.31,G,,,,VVS1,4.32,4.36,2.69,4.32-4.36x2.69,Excellent,GIA,2400,-24,1824,62,60,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 5186991561,,5186991561,,,,AP56,,,,ISRAEL,1,G,565.44,64471,0.1,6447.1,70918.1,16.9632,1934.144064,1289.429376,5415.565875,73110.13932,1306.157355,296.8539442,300,75013.15061,81460,2972.56,82347,887.2307692,75900.38138,0.208556347,82347
2016/2/29,aarachminov,452019,BR,0.31,E,,,,VVS2,4.4,4.43,2.63,4.4-4.43x2.63,Excellent,GIA,2500,-22,1950,59.6,60,m,STK,0,n,,Excellent,Excellent,None,,,33,,41,,GIA 2196168428,,2196168428,,,,,,,,ISRAEL,1,G,604.5,68925,0.1,6892.5,75817.5,18.135,2067.7527,1378.5018,5789.70036,78160.95486,1396.393263,317.3621053,300,80174.71023,87067,3174.412,87954,887.2307692,81061.941,0.208368268,87954
2016/2/29,aarachminov,451950,BR,0.31,D,,,,VVS2,4.38,4.4,2.69,4.38-4.4x2.69,Excellent,GIA,2800,-21,2212,61.3,59,m,STK,0,n,,Excellent,Excellent,None,,,34,,41.4,,GIA 2216183778,,2216183778,,,,,,,,ISRAEL,1,G,685.72,78185,0.1,7818.5,86003.5,20.5716,2345.573832,1563.715888,6567.543178,88661.8329,1583.997872,359.9995164,300,90905.83029,98724,3594.064,99611,887.2307692,91793.06106,0.20804465,99611
2016/2/29,aarachminov,420978,BR,0.31,G,,,,VVS1,4.31,4.33,2.69,4.31-4.33x2.69,Excellent,GIA,2400,-27,1752,62.3,58,m,STK,0,n,,Excellent,Excellent,None,,,35,,41,,GIA 2196246187,,2196246187,,,,,,,,ISRAEL,1,G,543.12,61926,0.1,6192.6,68118.6,16.2936,1857.796272,1238.530848,5201.78617,70224.11329,1254.596734,285.1356215,300,72063.84565,78256,2857.216,79143,887.2307692,72951.07641,0.208674095,79143
2016/2/29,aarachminov,421048,BR,0.31,H,,,,VVS1,4.34,4.36,2.7,4.34-4.36x2.7,Excellent,GIA,2300,-22,1794,62.1,57,tn,M,0,n,,Excellent,Excellent,None,,,35,,41.2,,GIA 2196074568,,2196074568,,,,,,,,ISRAEL,1,G,556.14,63411,0.1,6341.1,69752.1,16.6842,1902.332484,1268.221656,5326.524331,71908.07847,1284.681802,291.9731369,300,73784.73341,80125,2924.5,81012,887.2307692,74671.96418,0.208599064,81012
2016/2/29,aarachminov,350783,BR,0.31,D,,,,VS1,4.29,4.3,2.65,4.29-4.3x2.65,Very Good,GIA,2600,-27,1898,61.8,60,m,TK,0,n,,Excellent,Excellent,None,,,35,,40.8,,GIA 2155776819,,2155776819,,,,,,,,CHINA,1,G,588.38,67087,0.1,6708.7,73795.7,17.6514,2012.612628,1341.741752,5635.30835,76076.66273,1359.15611,308.8991159,300,78044.71796,84753,3091.108,85640,887.2307692,78931.94873,0.208440999,85640
2016/2/29,aarachminov,364675,BR,0.31,D,,,,SI2,4.29,4.24,2.76,4.29-4.24x2.76,Very Good,GIA,2100,-25,1575,64.6,57,m,STK,0,n,,Excellent,Very Good,None,,,36.5,,41.6,,GIA 2155774827,,2155774827,,,,,,,,CHINA,1,G,488.25,55670,0.1,5567,61237,14.6475,1670.10795,1113.4053,4676.28106,63129.79431,1127.852387,256.3300879,300,64813.97678,70380,2573.68,71267,887.2307692,65701.20755,0.209008241,71267
2016/2/29,aarachminov,455322,BR,0.31,D,,,,VVS2,4.38,4.4,2.7,4.38-4.4x2.7,Excellent,GIA,2800,-22,2184,61.4,58,m,,0,n,,Excellent,Excellent,None,,,34.5,,41.4,,GIA 2156804720,,2156804720,,,,,,,,ISRAEL,1,M,677.04,77196,0.1,7719.6,84915.6,20.3112,2315.883024,1543.922016,6484.464403,87540.26944,1563.960455,355.445558,300,89759.67546,97479,3549.244,98366,887.2307692,90646.90623,0.208075586,98366
