40,2015/2/24,94.8852,97.0686,89.5046,0,0,5215.56,2788.13,24396,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
41,2015/2/25,97.4691,98.7652,87.7565,0,0,5357.59,2836.86,23919.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
42,2015/2/26,95.0177,96.8211,84.7795,0,0,5222.84,2781.02,23108,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
43,2015/3/2,98.8441,97.8957,87.9835,0,0,5433.17,2811.89,23981.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
44,2015/3/3,100.931,99.3963,88.8899,0,0,5547.87,2854.99,24228.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
45,2015/3/4,99.0032,97.7145,92.3173,0,0,5441.91,2806.68,25162.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
46,2015/3/5,93.2539,92.93,85.918,0,0,5125.89,2669.25,23418.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
47,2015/3/6,90.7011,91.8797,86.2928,0,0,4985.57,2639.09,23520.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
48,2015/3/9,88.5129,92.1354,88.7603,0,0,4865.29,2646.43,24193.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
49,2015/3/10,90.3162,91.0924,88.652,0,0,4964.42,2616.47,24163.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
50,2015/3/11,85.0313,89.3305,83.6149,0,0,4673.92,2565.86,22790.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
51,2015/3/12,85.0526,90.1092,83.1378,0,0,4675.09,2588.23,22660.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
52,2015/3/16,91.8007,89.5954,84.9158,0,0,5046.02,2573.47,23145.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
53,2015/3/18,93.3517,89.1137,89.7049,0,0,5131.27,2559.64,24450.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
54,2015/3/19,92.4897,88.5278,91.3883,0,0,5083.88,2542.81,24909.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
55,2015/3/20,92.3409,89.2882,88.296,0,0,5075.71,2564.65,24066.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
56,2015/3/22,94.1253,92.0887,91.6171,0,0,5173.79,2645.09,24971.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
57,2015/3/23,97.5767,93.4028,96.6661,0,0,5363.5,2682.83,26347.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
58,2015/3/24,94.4152,91.4995,93.9703,0,0,5189.73,2628.17,25613.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
59,2015/3/25,93.6877,91.5764,91.5457,0,0,5149.74,2630.37,24952.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
60,2015/3/26,93.7709,91.4519,92.4708,0,0,5154.31,2626.8,25204.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
61,2015/3/30,94.1914,86.5563,82.8943,0,0,5177.42,2486.18,22594.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
63,2015/4/1,97.1193,92.9366,94.0506,0,0,5338.36,2669.44,25635,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
64,2015/4/2,97.266,93.3821,95.2609,0,0,5346.43,2682.24,25964.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
65,2015/4/5,96.8139,92.8448,93.8423,0,0,5321.58,2666.81,25578.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
66,2015/4/6,98.5237,93.4585,97.9991,0,0,5415.56,2684.43,26711.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
67,2015/4/7,88.4438,84.9591,90.5687,0,0,4861.5,2440.3,24686,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
68,2015/4/8,97.2708,92.3714,99.1549,0,0,5346.69,2653.21,27026.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
69,2015/4/9,100.465,95.226,97.2875,0,0,5522.25,2735.2,26517.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
70,2015/4/10,99.9687,94.6513,100.207,0,0,5494.99,2718.7,27313.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
